Id;TipoOperacion;Region;Comuna;EstaPublicada;EstaEliminada;CodigoPropiedad;Dormitorios;Banos;AñoConstruccion;FechaPublicacionDespliegue;MetrosUtiles;MetrosConstruidos;MetrosTerreno;MetrosTerraza;PrecioDesde;PrecioHasta;PrecioPesos;PrecioUF;Latitud;Longitud;CantidadVisitas;CantidadFavoritos;CantidadInteresados;Exitosa;NombreCorredora;UriFicha
198816;Venta Nuevo;Metropolitana;Peñaflor;true;false;;4;3;0;16-05-2012;112.0;112.0;120.24;0.0;3205.0;3205.0;8.8348356E7;3205.0;-33.610077;-70.863492;32734;20;4233;true;;
286839;Venta Nuevo;Valparaiso;San Esteban;true;false;;3;2;0;09-10-2014;85.0;85.0;230.0;0.0;3515.0;3515.0;9.6893751E7;3515.0;-32.822028;-70.592604;4434;1;249;true;;
297933;Venta Nuevo;Los Lagos;Puerto Montt;true;false;;2;1;0;10-11-2014;48.0;48.0;253.0;0.0;1290.0;1290.0;3.5559869E7;1290.0;-41.462462;-72.925111;18589;20;3367;true;;
800031;Venta Nuevo;Metropolitana;La Reina;true;false;;5;4;0;22-05-2017;139.96;139.96;139.96;0.0;14138.0;14138.0;3.89725139E8;14138.0;-33.443955;-70.549156;980;1;140;true;;
297599;Venta Nuevo;Bernardo OHiggins ;Machalí;true;false;;3;3;0;07-11-2014;97.0;97.0;315.0;0.0;2270.0;2270.0;6.2574343E7;2270.0;-34.17906;-70.65642;7690;14;1178;true;;
560106;Venta Nuevo;Antofagasta;Calama;true;false;;3;3;0;25-04-2016;93.0;93.0;160.0;0.0;5590.0;5590.0;1.54092766E8;5590.0;-22.476472;-68.902722;2468;0;171;true;;
694953;Venta Nuevo;Antofagasta;Antofagasta;true;false;;4;4;0;28-11-2016;235.0;235.0;235.0;0.0;9965.0;9965.0;2.74693097E8;9965.0;-23.733715;-70.439477;6588;0;178;true;;
373886;Venta Nuevo;Metropolitana;Colina;true;false;;3;3;0;28-04-2015;145.0;145.0;352.62;0.0;9870.0;9870.0;2.72074347E8;9870.0;-33.258183;-70.63953;8150;19;570;true;;
1073335;Venta Nuevo;Maule;Villa Alegre;true;false;;4;1;0;24-08-2018;84.0;84.0;84.0;0.0;1250.0;1250.0;3.4457237E7;1250.0;-35.677125;-71.743731;620;0;38;true;;http://fervali.cl/valles-de-villa-alegreiyii/
492191;Venta Nuevo;Metropolitana;Lampa;true;false;;3;1;0;29-12-2015;54.0;54.0;76.0;0.0;1600.0;1600.0;4.4105264E7;1600.0;-33.324391;-70.743795;26245;56;8559;true;;
822056;Venta Nuevo;Metropolitana;La Reina;true;false;;3;3;0;27-06-2017;68.32;68.32;96.68;0.0;8035.0;8035.0;2.21491122E8;8035.0;-33.45805;-70.56657;4945;13;1277;true;;
198467;Venta Nuevo;Metropolitana;San Bernardo;true;false;;3;3;0;19-04-2010;76.5;76.5;138.75;0.0;2663.0;2663.0;7.3407698E7;2663.0;-33.607743;-70.683238;7796;7;1436;true;;http://www.besalcoinmobiliaria.cl/properties/haras-san-bernardo/
198362;Venta Nuevo;Biobío;Los Ángeles;true;false;;2;1;0;28-12-2007;48.0;48.0;48.0;0.0;1180.0;1180.0;3.2527632E7;1180.0;-37.479094;-72.368483;16288;18;2895;true;;
420224;Venta Nuevo;Coquimbo;Coquimbo;true;false;;4;3;0;13-08-2015;140.0;140.0;602.0;0.0;7500.0;7500.0;2.06743425E8;7500.0;-29.95261;-71.28181;2515;2;107;true;;
316187;Venta Nuevo;Metropolitana;Maipú;true;false;;3;3;0;17-12-2014;71.86;71.86;90.42;0.0;3120.0;3120.0;8.6005264E7;3120.0;-33.482289;-70.762958;19077;24;4265;true;;
916707;Venta Nuevo;Coquimbo;Ovalle;true;false;;3;1;0;04-12-2017;54.75;54.75;158.4;0.0;1590.0;1590.0;4.3829606E7;1590.0;-30.570803;-71.184047;1461;5;195;true;;
199155;Venta Nuevo;Atacama;Vallenar;true;false;;3;2;0;29-05-2013;62.0;62.0;62.0;0.0;2590.0;2590.0;7.1395396E7;2590.0;-28.574384;-70.784255;5346;0;139;true;;
199153;Venta Nuevo;Coquimbo;La Serena;true;false;;3;3;0;29-05-2013;78.0;78.0;180.0;0.0;3550.0;3550.0;9.7858554E7;3550.0;-29.935954;-71.239098;5897;2;504;true;;
199162;Venta Nuevo;Metropolitana;Isla de Maipo;true;false;;3;3;0;30-05-2013;85.41;85.41;198.44;0.0;3260.0;3260.0;8.9864475E7;3260.0;-33.753599;-70.905917;8720;21;1664;true;;
308155;Venta Nuevo;Biobío;San Pedro de la Paz;true;false;;4;4;0;27-11-2014;139.0;139.0;232.0;0.0;6144.0;6144.0;1.69364213E8;6144.0;-36.856853;-73.08838;4067;5;213;true;;
563733;Venta Nuevo;Bernardo OHiggins ;Machalí;true;false;;3;3;0;03-05-2016;81.98;81.98;225.33;0.0;2640.0;2640.0;7.2773685E7;2640.0;-34.184814;-70.648166;2337;8;611;true;;
453502;Venta Nuevo;Metropolitana;Buin;true;false;;3;3;0;19-10-2015;69.6;69.6;67.98;0.0;2685.0;2685.0;7.4014146E7;2685.0;-33.734883;-70.758974;22707;21;7714;true;;
820311;Venta Nuevo;Metropolitana;Puente Alto;true;false;;3;3;0;22-06-2017;108.0;108.0;175.69;0.0;4755.0;4755.0;1.31075331E8;4755.0;-33.561669;-70.540743;1934;17;550;true;;
800516;Venta Nuevo;Metropolitana;Lampa;true;false;;3;1;0;23-05-2017;52.0;52.0;52.0;0.0;1596.0;1596.0;4.3995E7;1596.0;-33.295236;-70.866319;8471;25;2100;true;;
612687;Venta Nuevo;Metropolitana;Colina;true;false;;3;3;0;16-08-2016;133.0;133.0;445.0;0.0;5053.0;5053.0;1.39289936E8;5053.0;-33.182044;-70.649959;2689;4;999;true;;
838204;Venta Nuevo;Metropolitana;Ñuñoa;true;false;;3;3;0;01-08-2017;56.28;56.28;106.46;0.0;8543.0;8543.0;2.35494543E8;8543.0;-33.436618;-70.582173;3728;17;1106;true;;
331301;Venta Nuevo;Biobío;Coronel;true;false;;3;1;0;23-01-2015;60.53;60.53;60.53;0.0;1050.0;1050.0;2.8944079E7;1050.0;-36.995107;-73.151867;13228;13;1303;true;;
1006941;Venta Nuevo;Metropolitana;Macul;true;false;;3;2;0;10-05-2018;75.39;75.39;0.0;0.0;4145.0;4145.0;1.14260199E8;4145.0;-33.494691;-70.599624;1951;9;551;true;;
198525;Venta Nuevo;Bernardo OHiggins ;Rancagua;true;false;;2;1;0;15-02-2011;48.0;48.0;48.46;0.0;1280.0;1280.0;3.5284211E7;1280.0;-34.18037;-70.768143;30915;38;6714;true;;
739933;Venta Nuevo;Metropolitana;La Reina;true;false;;2;3;0;24-02-2017;70.4;70.4;70.4;0.0;7600.0;7600.0;2.09500004E8;7600.0;-33.455961;-70.568078;6119;24;2351;true;;
211612;Venta Nuevo;Metropolitana;Lo Barnechea;true;false;;4;4;0;02-10-2013;311.24;311.24;736.0;0.0;23861.0;23861.0;6.57747315E8;23861.0;-33.348794;-70.542294;5040;2;463;true;;
826321;Venta Nuevo;Metropolitana;Lo Barnechea;true;false;;4;3;0;06-07-2017;233.0;233.0;653.0;0.0;20455.0;20455.0;5.63858234E8;20455.0;-33.317076;-70.568843;1091;2;197;true;;
1006393;Venta Nuevo;Metropolitana;Peñalolén;true;false;;4;4;0;08-05-2018;213.6;213.6;545.9;0.0;11084.0;11084.0;3.05539216E8;11084.0;-33.4722335;-70.5253718;484;1;101;true;;
586709;Venta Nuevo;Metropolitana;Melipilla;true;false;;3;3;0;16-06-2016;98.72;98.72;239.61;0.0;3919.0;3919.0;1.08030331E8;3919.0;-33.694409;-71.209193;2494;4;548;true;;
474292;Venta Nuevo;Metropolitana;Peñalolén;true;false;;4;4;0;24-11-2015;140.0;140.0;377.18;0.0;10732.0;10732.0;2.95836058E8;10732.0;-33.479426;-70.520729;5037;10;819;true;;
198468;Venta Nuevo;Metropolitana;Colina;true;false;;4;4;0;18-05-2010;200.13;200.13;602.0;0.0;12350.0;12350.0;3.40437506E8;12350.0;-33.248203;-70.624897;4684;10;345;true;;
445388;Venta Nuevo;Metropolitana;Colina;true;false;;3;2;0;06-10-2015;140.0;140.0;447.0;0.0;9385.0;9385.0;2.58704939E8;9385.0;-33.26252;-70.645512;31869;5;779;true;;
1104666;Venta Nuevo;Metropolitana;Buin;true;false;;3;1;0;23-10-2018;52.43;52.43;52.43;0.0;1670.0;1670.0;4.6034869E7;1670.0;-33.7243347;-70.7414695;1071;10;224;true;;http://www.cbiobio.cl/Web%20Buin/Mario%20Ortiz%20Silva/Mario_Ortiz_Silva.html
819251;Venta Nuevo;Metropolitana;Colina;true;false;;3;3;0;21-06-2017;130.0;130.0;468.0;0.0;6823.0;6823.0;1.88081385E8;6823.0;-33.213722;-70.733328;830;1;176;true;;
1101828;Venta Nuevo;Metropolitana;Las Condes;true;false;;4;3;0;18-10-2018;345.0;345.0;345.0;0.0;32520.0;32520.0;8.9643949E8;32520.0;-33.398064;-70.52879;273;1;47;true;;http://1416.cl/index.php
297993;Venta Nuevo;Los Ríos;Valdivia;true;false;;2;1;0;11-11-2014;48.0;48.0;235.0;0.0;1410.0;1410.0;3.8867763E7;1410.0;-39.852662;-73.246956;23527;31;3127;true;;
1066382;Venta Nuevo;Coquimbo;La Serena;true;false;;3;1;0;13-08-2018;47.0;47.0;148.0;0.0;1280.0;1280.0;3.5284211E7;1280.0;-29.870036;-71.269842;3790;13;359;true;;https://www.desco.cl/proyectos/torreones-de-serena/
249922;Venta Nuevo;Magallanes y Antárt.;Punta Arenas;true;false;;3;1;0;04-05-2011;56.0;56.0;56.0;0.0;2350.0;2350.0;6.4779606E7;2350.0;-53.146178;-70.929279;573;1;24;true;;http://www.socovesa.cl/proyectos/proyecto-jardin-de-la-patagonia/modelos/jardin-de-la-patagoniacasa-
199125;Venta Nuevo;Biobío;Talcahuano;true;false;;3;1;0;13-05-2013;63.92;63.92;115.0;0.0;1928.0;1928.0;5.3146843E7;1928.0;-36.751677;-73.08672;18209;10;1543;true;;
743174;Venta Nuevo;Metropolitana;Puente Alto;true;false;;2;2;0;03-03-2017;55.0;55.0;55.0;0.0;1650.0;1650.0;4.5483553E7;1650.0;-33.607743;-70.542029;27907;82;13462;true;;
198808;Venta Nuevo;Coquimbo;La Serena;true;false;;3;2;0;04-05-2012;90.0;90.0;100.0;0.0;3776.0;3776.0;1.04088423E8;3776.0;-29.92206;-71.235698;10699;6;1292;true;;
1066533;Venta Nuevo;Valparaiso;Zapallar;true;false;;3;1;0;13-08-2018;54.31;54.31;54.31;0.0;1400.0;1400.0;3.8592106E7;1400.0;-32.566591;-71.267464;1405;9;150;true;;http://lacruzinmobiliaria.cl/portfolio/nueva-vida-2/
723751;Venta Nuevo;Metropolitana;Colina;true;false;;4;4;0;18-01-2017;284.0;284.0;284.0;0.0;21930.0;21930.0;6.04517774E8;21930.0;-33.285741;-70.690441;1051;4;119;true;;
1078802;Venta Nuevo;Metropolitana;Buin;true;false;;2;1;0;04-09-2018;50.94;50.94;50.94;0.0;1450.0;1450.0;3.9970395E7;1450.0;-33.746387;-70.746468;1263;3;318;true;;http://invica.cl/zona_centro/cardenal-raul-silva-henriquez-ex-maitenes-villaseca/
297674;Venta Nuevo;Maule;Talca;true;false;;3;2;0;07-11-2014;85.0;85.0;210.0;0.0;1690.0;1690.0;4.6586185E7;1690.0;-35.444304;-71.616967;8274;14;1066;true;;
800673;Venta Nuevo;Metropolitana;San Bernardo;true;false;;3;3;0;23-05-2017;72.35;72.35;72.35;0.0;2820.0;2820.0;7.7735527E7;2820.0;-33.64004;-70.692347;2510;9;878;true;;
448291;Venta Nuevo;Metropolitana;La Florida;true;false;;3;3;0;13-10-2015;81.0;81.0;101.0;0.0;3790.0;3790.0;1.04474344E8;3790.0;-33.529996;-70.583787;15360;35;3651;true;;
1066516;Venta Nuevo;Valparaiso;Zapallar;true;false;;3;1;0;13-08-2018;54.31;54.31;54.31;0.0;1400.0;1400.0;3.8592106E7;1400.0;-32.566741;-71.268221;1235;6;110;true;;http://lacruzinmobiliaria.cl/portfolio/aires-de-catapilco-ii-2/
320387;Venta Nuevo;Bernardo OHiggins ;Machalí;true;false;;4;3;0;30-12-2014;132.0;132.0;394.0;0.0;4500.0;4500.0;1.24046055E8;4500.0;-34.166982;-70.672233;2938;3;282;true;;
1066466;Venta Nuevo;Valparaiso;Llay-Llay;true;false;;3;2;0;13-08-2018;60.0;60.0;60.0;0.0;1760.0;1760.0;4.851579E7;1760.0;-32.835782;-70.946383;533;0;41;true;;http://lacruzinmobiliaria.cl/portfolio/barrio-norte-llay-llay/
327905;Venta Nuevo;Biobío;Chillán;true;false;;3;2;0;14-01-2015;73.57;73.57;73.57;0.0;2390.0;2390.0;6.5882238E7;2390.0;-36.624787;-72.070987;6565;2;523;true;;
239452;Venta Nuevo;Metropolitana;Puente Alto;true;false;;3;3;0;09-05-2014;88.0;88.0;185.0;0.0;4800.0;4800.0;1.32315792E8;4800.0;-33.555105;-70.533331;9844;12;1437;true;;
971510;Venta Nuevo;Metropolitana;Colina;true;false;;3;3;0;20-03-2018;121.0;121.0;370.0;0.0;7030.0;7030.0;1.93787503E8;7030.0;-33.218698;-70.730078;379;0;118;true;;
1080082;Venta Nuevo;Metropolitana;Las Condes;true;false;;4;4;0;06-09-2018;291.05;291.05;544.36;0.0;29448.0;29448.0;8.11757383E8;29448.0;-33.392301;-70.521699;451;0;49;true;;https://www.brotecinmobiliaria.cl/la-fuente/
199132;Venta Nuevo;Valparaiso;Quilpué;true;false;;3;2;0;15-05-2013;87.89;87.89;186.14;0.0;2748.0;2748.0;7.575079E7;2748.0;-33.033906;-71.412055;14059;19;2653;true;;
424824;Venta Nuevo;Metropolitana;Colina;true;false;;3;3;0;20-08-2015;172.0;172.0;484.98;0.0;11650.0;11650.0;3.21141453E8;11650.0;-33.264481;-70.64945;23811;2;564;true;;
198705;Venta Nuevo;Metropolitana;Buin;true;false;;3;2;0;23-01-2012;94.0;94.0;311.0;0.0;2890.0;2890.0;7.9665133E7;2890.0;-33.735475;-70.720968;14573;29;1506;true;;
198245;Venta Nuevo;Metropolitana;Quilicura;true;false;;3;2;0;01-11-2007;95.0;95.0;162.0;0.0;4587.0;4587.0;1.26444278E8;4587.0;-33.377552;-70.718597;11152;15;2103;true;;
198461;Venta Nuevo;Metropolitana;Buin;true;false;;3;1;0;07-12-2009;55.84;55.84;148.0;0.0;2131.0;2131.0;5.8742698E7;2131.0;-33.735056;-70.723683;15309;35;5679;true;;
494035;Venta Nuevo;Valparaiso;Villa Alemana;true;false;;3;3;0;07-01-2016;123.0;123.0;300.0;0.0;5926.0;5926.0;1.63354871E8;5926.0;-33.054839;-71.338069;5423;2;327;true;;
1076607;Venta Nuevo;Metropolitana;Santiago;true;false;;2;2;0;30-08-2018;97.0;97.0;97.0;0.0;5790.0;5790.0;1.59605924E8;5790.0;-33.437109;-70.672872;733;2;159;true;;http://inmobiliariasd.cl/proyecto/santiago-patrimonial-iii/
198564;Venta Nuevo;Metropolitana;San Bernardo;true;false;;3;3;0;01-06-2011;98.0;98.0;206.6;0.0;3621.0;3621.0;9.9815725E7;3621.0;-33.627287;-70.679808;23354;10;950;true;;
1139501;Venta Nuevo;Araucanía;Temuco;true;false;;3;3;0;13-12-2018;86.0;86.0;152.0;0.0;3420.0;3420.0;9.4275001E7;3420.0;-38.756895;-72.658443;30;1;3;true;;www.socovesa.cl/proyectos/altos-del-maipo/
1066407;Venta Nuevo;Valparaiso;La Cruz;true;false;;3;1;0;13-08-2018;52.95;52.95;52.95;0.0;1400.0;1400.0;3.8592106E7;1400.0;-32.848739;-71.227689;878;1;85;true;;http://codeh.cl/barrio-italia/
1148847;Venta Nuevo;Metropolitana;Isla de Maipo;true;false;;3;3;0;02-01-2019;93.6;93.6;204.0;0.0;3750.0;3750.0;1.03371712E8;3750.0;-33.770631;-70.902084;27;0;3;true;;
